commodity, market, arrival, minprice, maxprice, modalprice, day, month, year
Green Chilly,Kamthi,1.8,600,1600,1100,1,1,2014
Green Chilly,Karad,1.5,1000,1500,1250,1,1,2014
Green Chilly,Mangal Wedha,0.3,800,1400,1000,1,1,2014
Green Chilly,Morshi,5.7,1800,2200,2043,1,1,2014
Green Chilly,Mumbai,101,1400,2800,2100,1,1,2014
Green Chilly,Nagpur,20,1000,1200,1100,1,1,2014
Green Chilly,Patan,0.9,1500,1700,1600,1,1,2014
Green Chilly,Pune,48.9,1400,2500,1950,1,1,2014
Green Chilly,Pune(Khadiki),0.6,300,600,450,1,1,2014
Green Chilly,Satara,1,1200,1600,1400,1,1,2014
Green Chilly,Shrirampur,4.5,1500,1700,1600,1,1,2014
Green Chilly,Vai,0.8,1200,1500,1350,1,1,2014
Guar,Amarawati,0.4,2600,2800,2700,1,1,2014
Guar,Aurangabad,0.3,2200,3000,2600,1,1,2014
Guar,Jalgaon,0.2,2800,2800,2800,1,1,2014
Guar,Kamthi,0.1,800,2800,1800,1,1,2014
Guar,Karad,0.6,1000,1700,1350,1,1,2014
Guar,Patan,0.3,4000,4500,4300,1,1,2014
Guar,Pune,7.7,2000,3000,2500,1,1,2014
Guar,Pune(Khadiki),0.1,3000,3000,3000,1,1,2014
Guar,Satara,0.1,3000,3500,3250,1,1,2014
Little gourd (Kundru),Mumbai,24,1000,2000,1750,1,1,2014
Little gourd (Kundru),Pune,1.2,1500,3500,2500,1,1,2014
Methi,Jalgaon,1.4,400,1000,800,1,1,2014
Methi,Kalmeshwar,0.2,480,600,560,1,1,2014
Methi,Kamthi,2,600,800,700,1,1,2014
Methi,Khed,2000,101,1305,701,1,1,2014
Onion,Amarawati,25,1200,2300,1750,1,1,2014
Onion,Aurangabad,13.7,400,1200,800,1,1,2014
Onion,Dhule,100,700,2080,1850,1,1,2014
Onion,,,400,1330,1100,1,1,2014
Onion,Jalgaon,65,400,1300,950,1,1,2014
Onion,Karad,30,1000,1800,1400,1,1,2014
Onion,Kurdwadi,34.5,400,1361,1100,1,1,2014
Onion,Mumbai,685,1100,1600,1350,1,1,2014
Onion,Nagpur,242.4,1125,1625,1375,1,1,2014
Onion,,,1000,1500,1250,1,1,2014
Onion,Newasa(Ghodegaon),1471,200,1500,1000,1,1,2014
Onion,Pune,1396.3,500,1400,950,1,1,2014
Onion,Pune(Khadiki),0.4,1100,1100,1100,1,1,2014
Onion,Sangamner,446.2,400,1525,1013,1,1,2014
Onion,Shirpur,20,250,1550,1000,1,1,2014
Onion,,,300,1575,1050,1,1,2014
Onion,Shrirampur,129.7,250,1550,1000,1,1,2014
Peas Wet,Aurangabad,11.1,1300,1500,1400,1,1,2014
Peas Wet,Kamthi,2,600,1400,1000,1,1,2014
Peas Wet,Karad,3,1800,2000,1900,1,1,2014
Peas Wet,Mumbai,450,1400,1600,1500,1,1,2014
Peas Wet,Pune,191.1,1300,1600,1450,1,1,2014
Peas Wet,Satara,1.6,1200,2000,1500,1,1,2014
Potato,Amarawati,40,800,1600,1200,1,1,2014
Potato,Aurangabad,19.5,1300,1500,1400,1,1,2014
Potato,Islampur,18,1100,1200,1150,1,1,2014
Potato,Jalgaon,12.5,1200,1500,1400,1,1,2014
Potato,Karad,37.5,1000,1700,1350,1,1,2014
Potato,Mumbai,1328,1200,1700,1450,1,1,2014
Potato,Nagpur,345.2,1150,1875,1512,1,1,2014
Potato,Pune,469.6,1400,1800,1600,1,1,2014
Potato,Pune(Khadiki),0.2,1500,1500,1500,1,1,2014
Potato,Shrirampur,10,1500,1700,1600,1,1,2014
Pumpkin,Amarawati,1,800,1000,900,1,1,2014
Pumpkin,Nagpur,10,700,800,750,1,1,2014
Pumpkin,Pune,2.7,1000,1200,1100,1,1,2014
Pumpkin,Pune(Khadiki),0.1,800,800,800,1,1,2014
Raddish,Kalmeshwar,0.1,460,600,535,1,1,2014
Raddish,Kamthi,2.7,200,400,300,1,1,2014
Raddish,Khed,50,151,380,201,1,1,2014
Raddish,Nagpur,10,300,400,350,1,1,2014
Ridgeguard(Tori),Aurangabad,1.1,2000,2600,2300,1,1,2014
Ridgeguard(Tori),Mangal Wedha,0.1,2100,2100,2100,1,1,2014
Ridgeguard(Tori),Mumbai,24,4200,4600,4400,1,1,2014
Ridgeguard(Tori),Pune,1.4,2000,4000,3000,1,1,2014
Ridgeguard(Tori),Pune(Khadiki),0.1,3000,3000,3000,1,1,2014
Ridgeguard(Tori),Vadgaonpeth,2.8,1500,2000,1800,1,1,2014
Snakeguard,Pune,1.6,600,1200,900,1,1,2014
Sweet Pumpkin,Pune,3,600,1400,1000,1,1,2014
Tomato,Amarawati,3.5,700,900,800,1,1,2014
Tomato,Aurangabad,9.4,300,600,500,1,1,2014
Tomato,Jalgaon,3.2,500,800,600,1,1,2014
Tomato,Kalmeshwar,0.2,375,500,480,1,1,2014
Tomato,Kamthi,4,500,700,600,1,1,2014
Tomato,Karad,3,400,600,500,1,1,2014
Tomato,Mangal Wedha,3.1,200,700,500,1,1,2014
Tomato,Mumbai,252,300,1000,650,1,1,2014
Tomato,Nagpur,10,400,500,450,1,1,2014
Tomato,,,500,600,550,1,1,2014
Tomato,Patan,1.2,500,600,550,1,1,2014
Tomato,Pune,161.4,200,600,400,1,1,2014
Tomato,Pune(Khadiki),5.8,300,600,450,1,1,2014
Tomato,Sangamner,24.4,600,1100,850,1,1,2014
Tomato,Satara,0.8,200,400,300,1,1,2014
Tomato,Shrirampur,3.5,1500,1700,1600,1,1,2014
Tomato,Vai,4,700,800,750,1,1,2014
Bajra(Pearl Millet),Ahmednagar,6.7,1251,1950,1600,2,1,2014
Bajra(Pearl Millet),Chalisgaon,11,1250,1550,1400,2,1,2014
Bajra(Pearl Millet),Devala,2.4,1250,1585,1300,2,1,2014
Bajra(Pearl Millet),Gevrai,6.4,1250,1400,1300,2,1,2014
Bajra(Pearl Millet),Jamkhed,1.6,1300,1600,1450,2,1,2014
Bajra(Pearl Millet),Kaij,1.6,1280,1600,1401,2,1,2014
Bajra(Pearl Millet),Karanja,0.1,1925,1925,1925,2,1,2014
Bajra(Pearl Millet),Kolhapur(Laxmipuri),7,1650,1750,1700,2,1,2014
Bajra(Pearl Millet),Kopargaon,2.7,1271,1600,1401,2,1,2014
Bajra(Pearl Millet),Lonand,11.5,1250,1650,1450,2,1,2014
Bajra(Pearl Millet),Malegaon,30.3,1251,2000,1611,2,1,2014
Bajra(Pearl Millet),Manmad,0.9,1601,1730,1675,2,1,2014
Bajra(Pearl Millet),Rahata,0.9,1371,1371,1371,2,1,2014
Bajra(Pearl Millet),Sangli,25.6,1300,1700,1500,2,1,2014
Bajra(Pearl Millet),Shahada,0.5,1651,1771,1771,2,1,2014
Bajra(Pearl Millet),Shegaon,0.1,1750,1750,1750,2,1,2014
Bajra(Pearl Millet),Shirur,3.5,1251,1675,1361,2,1,2014
Bajra(Pearl Millet),Yeola,2.7,1400,1461,1461,2,1,2014
Jowar(Sorgham),Ahmednagar,1.6,1541,2000,1770,2,1,2014
Jowar(Sorgham),Amalner,0.8,1700,1851,1775,2,1,2014
Jowar(Sorgham),Gevrai,5.8,1530,1704,1580,2,1,2014
Jowar(Sorgham),Jalana,26.6,1550,2281,1800,2,1,2014
Jowar(Sorgham),Jamkhed,16.9,1550,2350,1950,2,1,2014
Jowar(Sorgham),Jintur,1.4,1530,1661,1600,2,1,2014
Jowar(Sorgham),Kaij,3.8,1600,1800,1682,2,1,2014
Jowar(Sorgham),Karmala,4.5,1600,2252,1900,2,1,2014
Jowar(Sorgham),Kolhapur(Laxmipuri),55,1620,2950,2450,2,1,2014
Jowar(Sorgham),Mangal Wedha,24.5,1550,1800,1650,2,1,2014
Jowar(Sorgham),Rahata,0.1,1580,1580,1580,2,1,2014
Jowar(Sorgham),Sangli,16.9,1600,2600,2100,2,1,2014
Jowar(Sorgham),Shahada,0.1,3601,3601,3601,2,1,2014
Jowar(Sorgham),Shirpur,1,1550,1775,1700,2,1,2014
Jowar(Sorgham),Solapur,91.2,1581,1855,1721,2,1,2014
Maize,Dondaicha,3,1551,1551,1551,2,1,2014
Maize,Jamner,12.5,1310,1310,1310,2,1,2014
Maize,Jamner(Neri),3.5,1310,1310,1310,2,1,2014
Maize,Kolhapur(Laxmipuri),4.6,1450,1450,1450,2,1,2014
Maize,Pune,0.5,1340,1375,1362,2,1,2014
Maize,Tasgaon,14.3,1310,1310,1310,2,1,2014
Paddy(Dhan),Chimur,71,1800,2000,1900,2,1,2014
Paddy(Dhan),Kolhapur(Laxmipuri),760,1500,1750,1650,2,1,2014
Paddy(Dhan),Shahapur,0.3,1700,1900,1820,2,1,2014
Paddy(Dhan),Varora,18,1900,2435,2168,2,1,2014
Rice,Islampur,5,2250,2300,2275,2,1,2014
Rice,Kolhapur(Laxmipuri),60,2000,5800,3000,2,1,2014
Rice,Mangaon,0.7,1800,3500,2800,2,1,2014
Rice,Mumbai,1098.3,2000,5300,3650,2,1,2014
Rice,Pen,1.5,2550,4050,3870,2,1,2014
Rice,Solapur,191,2231,5500,4000,2,1,2014
Rice,Tumsar,0.9,3100,4661,3880,2,1,2014
Rice,Umared,139.5,2000,4000,3800,2,1,2014
Wheat,Ahmednagar,0.2,1641,1641,1641,2,1,2014
Wheat,Amalner,0.3,1561,2051,1806,2,1,2014
Wheat,Ambejaogai,0.2,2250,2250,2250,2,1,2014
Wheat,Chalisgaon,5,1325,1825,1575,2,1,2014
Wheat,Deoulgaon Raja,1.4,1500,2100,2000,2,1,2014
Wheat,Dhamngaon-Railway,10,1500,1725,1600,2,1,2014
Wheat,Dhule,5.2,1525,2300,1950,2,1,2014
Wheat,Dondaicha,29.4,1500,2151,1901,2,1,2014
Wheat,Dondaicha(Sindhkheda),0.5,1742,1845,1800,2,1,2014
Wheat,Gevrai,0.6,1550,2100,1750,2,1,2014
Wheat,Jalana,0.5,1525,1525,1525,2,1,2014
Wheat,,,2000,2000,2000,2,1,2014
Wheat,Jalgaon,0.3,1501,1751,1501,2,1,2014
Wheat,Jintur,1.2,1475,2100,1751,2,1,2014
Wheat,Kaij,0.2,2651,2651,2651,2,1,2014
Wheat,Karanja,3.4,1650,1925,1715,2,1,2014
Wheat,Katol,3,1780,1780,1780,2,1,2014
Wheat,Khamgaon,1.7,1500,1800,1650,2,1,2014
Wheat,Kolhapur(Laxmipuri),55,2500,2725,2600,2,1,2014
Wheat,Kopargaon,6.5,1500,2016,1750,2,1,2014
Wheat,Lasalgaon,12.5,1699,2341,2190,2,1,2014
Wheat,Lasur Station,2.6,1575,2249,2050,2,1,2014
Wheat,Lonand,2.1,1500,2400,2100,2,1,2014
Wheat,Majalgaon,0.2,1400,1571,1571,2,1,2014
Wheat,Malegaon,13.1,1500,2276,1961,2,1,2014
Wheat,Malkapur,1.9,1600,1964,1837,2,1,2014
Wheat,Mangal Wedha,0.4,2200,2200,2200,2,1,2014
Wheat,Manmad,0.7,1531,2100,1540,2,1,2014
Wheat,Mehekar,4.3,1450,2100,1900,2,1,2014
Wheat,Mumbai,594.7,2000,3000,2500,2,1,2014
Wheat,Nagpur,0.6,1511,1756,1630,2,1,2014
Wheat,Nandgaon,0.3,2250,2250,2250,2,1,2014
Wheat,Parbhani,4,1520,1540,1530,2,1,2014
Wheat,Pune,220,2000,2400,2200,2,1,2014
Wheat,,,2000,2600,2300,2,1,2014
Wheat,,,3000,3700,3350,2,1,2014
Wheat,Rahata,0.3,1950,1950,1950,2,1,2014
Wheat,Rahuri(Vambori),3.6,1552,2175,1863,2,1,2014
Wheat,Raver,2.3,1790,2100,1800,2,1,2014
Wheat,Sangli,25.4,1600,2600,2100,2,1,2014
Wheat,Savner,0.9,1600,1800,1700,2,1,2014
Wheat,Shahada,1.9,1625,2002,1842,2,1,2014
Wheat,Shegaon,0.4,1300,1550,1425,2,1,2014
Wheat,Shirpur,10.5,1400,2330,1861,2,1,2014
Wheat,Shrirampur,1.9,1500,2090,2000,2,1,2014
Wheat,Solapur,129.3,1525,2800,2500,2,1,2014
Wheat,Telhara,10,1675,1750,1720,2,1,2014
Wheat,Umared,29.2,1500,2000,1800,2,1,2014
Wheat,Wardha,0.4,1550,1600,1570,2,1,2014
Wheat,Yeola,0.7,1551,2266,1961,2,1,2014
Arecanut(Betelnut/Supari),Mumbai,9.7,18000,23000,20090,2,1,2014
Cashewnuts,Mumbai,9.7,50000,60000,53900,2,1,2014
Dry Grapes,Sangli,464.5,8000,15000,11000,2,1,2014
Cotton,Aheri,17.5,4200,4500,4300,2,1,2014
Cotton,Akhadabalapur,15,4400,4500,4450,2,1,2014
Cotton,Arvi,300.2,4900,4925,4910,2,1,2014
Cotton,Babhulgaon,7.5,4590,4780,4675,2,1,2014
Cotton,Basmat,5.3,4700,4800,4750,2,1,2014
Cotton,Bhokardan,121.8,4310,4550,4450,2,1,2014
Cotton,Darwha,24.4,4500,4750,4600,2,1,2014
Cotton,Deoulgaon Raja,532.5,4400,4780,4600,2,1,2014
Cotton,Dhamngaon-Railway,20,4750,4890,4800,2,1,2014
Cotton,Gevrai,553.3,4300,4600,4400,2,1,2014
Cotton,Hingoli,153,4830,4976,4903,2,1,2014
Cotton,Jamner,110,4000,4800,4700,2,1,2014
Cotton,Jamner(Neri),40,4000,4800,4700,2,1,2014
Cotton,Jawala-Bajar,36.9,4625,4715,4650,2,1,2014
Cotton,Jintur,131.3,4600,4800,4710,2,1,2014
Cotton,Kalamb,17,4600,4800,4700,2,1,2014
Cotton,Kalmeshwar,93.9,4725,4900,4860,2,1,2014
Cotton,Katol,28.1,4800,5000,4925,2,1,2014
Cotton,Khamgaon,137,4700,4850,4775,2,1,2014
Cotton,Kille Dharur,244.8,4635,4700,4675,2,1,2014
Cotton,Kinwat,6.5,4500,4700,4600,2,1,2014
Cotton,Korpana,25.1,4400,4600,4500,2,1,2014
Cotton,Mahur,8,4200,4600,4400,2,1,2014
Cotton,Maregoan,76.8,4650,4850,4750,2,1,2014
Cotton,Pandhakawada,280.7,4500,4850,4760,2,1,2014
Cotton,Parbhani,360,4810,4890,4870,2,1,2014
Cotton,Pulgaon,218.5,4850,5120,4925,2,1,2014
Cotton,Rajura,43.4,4800,4875,4847,2,1,2014
Cotton,Samudrapur,99.7,4800,5110,4955,2,1,2014
Cotton,Savner,50,4700,4925,4813,2,1,2014
Cotton,Selu,390,4561,4875,4830,2,1,2014
Cotton,Sindi,7.6,4800,4900,4850,2,1,2014
Cotton,Sonpeth,24.8,4500,4600,4580,2,1,2014
Cotton,Vani,170,4600,4800,4700,2,1,2014
Cotton,Varora,91,4750,4900,4825,2,1,2014
Cotton,Wardha,50,5000,5050,5010,2,1,2014
Jute,Islampur,4,2700,2800,2750,2,1,2014
Tamarind Fruit,Mumbai,4.9,4500,6500,5390,2,1,2014
Tamarind Fruit,Pune,3.3,4000,4500,4250,2,1,2014
Apple,Amarawati,14,4285,7142,5713,2,1,2014
Apple,Mumbai,357.8,1000,3500,2250,2,1,2014
Apple,Nagpur,27.8,3000,7000,5000,2,1,2014
Banana,Jalgaon,0.7,600,600,600,2,1,2014
Banana,Nagpur,10.9,450,550,500,2,1,2014
Banana,Pandharpur,4,1200,1321,1301,2,1,2014
Chikoos(Sapota),Amarawati,0.7,1500,2000,1750,2,1,2014
Chikoos(Sapota),Mumbai,50,500,1300,900,2,1,2014
Chikoos(Sapota),Nagpur,43.6,1000,1600,1300,2,1,2014
Chikoos(Sapota),Solapur,252,50,110,70,2,1,2014
Grapes,Mumbai,22.7,2000,4500,3250,2,1,2014
Grapes,Nagpur,7.7,3000,5500,4250,2,1,2014
Grapes,Solapur,109.4,70,200,145,2,1,2014
Guava,Amarawati,1.2,750,1250,1000,2,1,2014
Guava,Aurangabad,3.8,1000,1500,1250,2,1,2014
Guava,Kamthi,0.5,800,2400,1600,2,1,2014
Guava,Mumbai,9.7,1000,2500,1750,2,1,2014
Guava,Solapur,3.8,700,2300,1500,2,1,2014
Jack Fruit,Nagpur,10,800,1000,900,2,1,2014
Lime,Amarawati,2,625,1000,812,2,1,2014
Lime,Aurangabad,1.5,1000,1700,1350,2,1,2014
Lime,Barshi,0.3,150,160,150,2,1,2014
Lime,Jalgaon,0.5,1500,2200,1700,2,1,2014
Lime,Kamthi,0.1,600,1400,1000,2,1,2014
Lime,Khamgaon,34,150,670,410,2,1,2014
Lime,Kurdwadi,70,100,360,250,2,1,2014
Lime,Shrirampur,0.4,1500,2000,1750,2,1,2014
Lime,Solapur,3.5,200,1800,900,2,1,2014
Orange,Amarawati,2,500,1000,750,2,1,2014
Orange,Aurangabad,8.5,1000,2200,1600,2,1,2014
Orange,Kamthi,4.4,800,1800,1300,2,1,2014
Orange,Mumbai,109,600,2000,1300,2,1,2014
Orange,Nagpur,38.4,1000,3000,2000,2,1,2014
Pine Apple,Mumbai,63,800,2200,1500,2,1,2014
Pine Apple,Nagpur,18.5,1100,1800,1450,2,1,2014
Pomegranate,Amarawati,0.5,4000,8000,6000,2,1,2014
Pomegranate,Aurangabad,1.4,3000,5500,4250,2,1,2014
Pomegranate,Mumbai,49,3500,4500,4000,2,1,2014
Pomegranate,Sangamner,3.4,5000,10100,7800,2,1,2014
Pomegranate,Shrirampur,0.7,3500,4000,3750,2,1,2014
Pomegranate,Solapur,38.4,1900,14000,5000,2,1,2014
Sweet Lime,Amarawati,1,1000,1200,1100,2,1,2014
Sweet Lime,Aurangabad,4,600,2500,1550,2,1,2014
Sweet Lime,Mumbai,85,1000,2500,1900,2,1,2014
Sweet Lime,Nagpur,83.6,800,3000,1900,2,1,2014
Sweet Lime,Shrirampur,0.6,1500,2000,1750,2,1,2014
Water Melon,Mumbai,108,500,1200,850,2,1,2014
Water Melon,Shrirampur,0.6,700,900,800,2,1,2014
Ox,Khamgaon,28.4,5000,20000,12500,2,1,2014
She Buffalo,Khamgaon,31.9,10000,40000,25000,2,1,2014
Sheep,Khamgaon,0.2,4090,4090,4090,2,1,2014
Castor Seed,Sangli,23,2800,3200,3000,2,1,2014
Groundnut,Kolhapur(Laxmipuri),5,6800,7000,6900,2,1,2014
Groundnut,Mumbai,36,5000,7200,6100,2,1,2014
Groundnut,Pune,4.8,6200,6500,6350,2,1,2014
Mustard,Mumbai,15.9,3500,4500,3920,2,1,2014
Safflower,Jintur(Bori),0.1,3051,3051,3051,2,1,2014
Sesamum(Sesame,Gingelly,Til),Aheri,2.2,10000,10000,10000,2,1,2014
Sesamum(Sesame,Gingelly,Til),Shirpur,0.1,12000,12000,12000,2,1,2014
Soyabean,Aarni,70,3000,3500,3250,2,1,2014
Soyabean,Aheri,16,3200,3200,3200,2,1,2014
Soyabean,Ahmednagar,1.2,3105,3105,3105,2,1,2014
Soyabean,Akola,225.5,3200,3551,3375,2,1,2014
Soyabean,Ambejaogai,200,3051,3634,3422,2,1,2014
Soyabean,Basmat,10.3,3195,3585,3450,2,1,2014
Soyabean,Chandrapur,181.2,2705,3550,3395,2,1,2014
Soyabean,Darwha,5.8,3060,3405,3200,2,1,2014
Soyabean,Deoulgaon Raja,7.4,2600,3450,3350,2,1,2014
Soyabean,Dhamngaon-Railway,370,2900,3750,3450,2,1,2014
Soyabean,Dhule,0.8,3240,3500,3365,2,1,2014
Soyabean,Gevrai,3.5,2600,3445,3225,2,1,2014
Soyabean,Hingoli,157.7,3266,3675,3470,2,1,2014
Soyabean,Jamkhed,0.7,3000,3300,3150,2,1,2014
Soyabean,Jawala-Bajar,6,3500,3620,3575,2,1,2014
Soyabean,Jintur,84.8,3000,3590,3300,2,1,2014
Soyabean,Jintur(Bori),4.5,2560,3549,3100,2,1,2014
Soyabean,Kalamb,15.7,3000,3600,3300,2,1,2014
Soyabean,Kalamb(Osmanabad),19.8,3280,3550,3480,2,1,2014
Soyabean,Kalmeshwar,6.5,2580,3770,3150,2,1,2014
Soyabean,Karanja,600,3180,3565,3430,2,1,2014
Soyabean,Katol,98.4,3000,3600,3450,2,1,2014
Soyabean,Khamgaon,539,3200,3500,3350,2,1,2014
Soyabean,Kopargaon,14.5,2750,3575,3450,2,1,2014
Soyabean,Korpana,2.8,3000,3250,3100,2,1,2014
Soyabean,Lasur Station,11.8,3100,3570,3530,2,1,2014
Soyabean,Lonar,390,3400,3560,3480,2,1,2014
Soyabean,Majalgaon,35,2600,3525,3300,2,1,2014
Soyabean,Malkapur,73.8,3100,3600,3410,2,1,2014
Soyabean,Mandhal,14.5,2800,3600,3450,2,1,2014
Soyabean,Mangrulpeer,332.4,2900,3640,3550,2,1,2014
Soyabean,Mehekar,170,3250,3761,3650,2,1,2014
Soyabean,Murim,0.1,3451,3451,3451,2,1,2014
Soyabean,Nagpur,29.6,2650,3750,3200,2,1,2014
Soyabean,Ner Parasopant,62.8,2700,3550,3200,2,1,2014
Soyabean,Pandhakawada,16.1,2700,3620,3475,2,1,2014
Soyabean,Parali Vaijyanath,125.9,2800,3590,3550,2,1,2014
Soyabean,Parbhani,67,3250,3575,3525,2,1,2014
Soyabean,,,3374,3650,3550,2,1,2014
Soyabean,Partur,4,3340,3535,3441,2,1,2014
Soyabean,Pathari,5.9,2801,3526,3500,2,1,2014
Soyabean,Pulgaon,17.5,2700,3541,3315,2,1,2014
Soyabean,Purna,20,3400,3601,3550,2,1,2014
Soyabean,Rahata,0.5,3400,3500,3400,2,1,2014
Soyabean,Rahuri(Vambori),3.2,3250,3561,3405,2,1,2014
Soyabean,Rajura,39.6,2578,3559,3373,2,1,2014
Soyabean,Savner,57.5,3000,3650,3325,2,1,2014
Soyabean,Selu,15.6,3051,3600,3512,2,1,2014
Soyabean,Sengoan,48,3000,3560,3450,2,1,2014
Soyabean,Shegaon,19.9,3250,3600,3425,2,1,2014
Soyabean,Shirpur,2.6,3300,3501,3501,2,1,2014
Soyabean,Shrirampur,2,3000,3500,3400,2,1,2014
Soyabean,Telhara,60,3375,3470,3450,2,1,2014
Soyabean,Umared,178.6,2700,3620,3100,2,1,2014
Soyabean,Umarked(Danki),10,3100,3500,3400,2,1,2014
Soyabean,Umarkhed,15,3100,3500,3400,2,1,2014
Soyabean,Vani,36,3085,3600,3342,2,1,2014
Soyabean,Varora,173,2800,3600,3200,2,1,2014
Soyabean,Wardha,105.1,2875,3845,3500,2,1,2014
Coconut,Mumbai,302.9,825,1525,1152,2,1,2014
Gur(Jaggery),Ahmednagar,9.5,2375,3000,2687,2,1,2014
Gur(Jaggery),Gadhinglaj,27.7,2330,2975,2350,2,1,2014
Gur(Jaggery),Jalana,11.5,2350,2601,2500,2,1,2014
Gur(Jaggery),,,2611,2875,2725,2,1,2014
Gur(Jaggery),Mumbai,59,3100,3800,3380,2,1,2014
Gur(Jaggery),Sangli,209.2,2500,3400,3000,2,1,2014
Gur(Jaggery),Solapur,456.8,2000,2900,2702,2,1,2014
Sugar,Mumbai,478.1,2850,3186,2955,2,1,2014
Arhar (Tur),Akhadabalapur,1.6,4000,4100,4050,2,1,2014
Arhar (Tur),Akola,25.2,4275,4425,4350,2,1,2014
Arhar (Tur),Ambejaogai,0.1,4390,4390,4390,2,1,2014
Arhar (Tur),Deoulgaon Raja,2.1,4101,4151,4101,2,1,2014
Arhar (Tur),Dondaicha(Sindhkheda),0.5,3990,4000,4000,2,1,2014
Arhar (Tur),Kalamb(Osmanabad),4.1,4000,4200,4100,2,1,2014
Arhar (Tur),Kolhapur(Laxmipuri),7,5400,6700,6150,2,1,2014
Arhar (Tur),Majalgaon,2,3900,4152,4075,2,1,2014
Arhar (Tur),Mumbai,203.6,6600,9000,7800,2,1,2014
Arhar (Tur),Murim,40,4301,4320,4310,2,1,2014
Arhar (Tur),Partur,1,4010,4200,4140,2,1,2014
Beans,Pandharpur,0.8,600,1800,1500,2,1,2014
Beans,Pune,6.8,2000,3000,2500,2,1,2014
Beans,Solapur,1.1,900,1500,1200,2,1,2014
Bengal Grams(Gram),Akola,8.3,2400,2900,2650,2,1,2014
Bengal Grams(Gram),,,2600,2825,2715,2,1,2014
Bengal Grams(Gram),Amalner,3.7,2500,2700,2600,2,1,2014
Bengal Grams(Gram),Devala,1.6,3405,3700,3500,2,1,2014
Bengal Grams(Gram),Dhule,1,2140,2750,2255,2,1,2014
Bengal Grams(Gram),,,2050,2255,2255,2,1,2014
Bengal Grams(Gram),Dondaicha,4.9,3100,3551,3201,2,1,2014
Bengal Grams(Gram),Hingoli,15.1,2376,2501,2438,2,1,2014
Bengal Grams(Gram),Jalana,0.2,2525,2525,2525,2,1,2014
Bengal Grams(Gram),Jalgaon,2.5,2600,2800,2800,2,1,2014
Bengal Grams(Gram),,,3300,3500,3400,2,1,2014
Bengal Grams(Gram),Kalamb(Osmanabad),0.1,2201,2201,2201,2,1,2014
Bengal Grams(Gram),Karanja,12,2300,2495,2405,2,1,2014
Bengal Grams(Gram),Katol,25,2400,2581,2490,2,1,2014
Bengal Grams(Gram),Khamgaon,5.8,2100,2485,2292,2,1,2014
Bengal Grams(Gram),Kolhapur(Laxmipuri),6,3600,3600,3600,2,1,2014
Bengal Grams(Gram),Kopargaon,0.9,2701,3000,2820,2,1,2014
Bengal Grams(Gram),Lasur Station,0.7,2050,2050,2050,2,1,2014
Bengal Grams(Gram),Lonand,0.9,2500,2700,2600,2,1,2014
Bengal Grams(Gram),Malkapur,0.3,1500,1805,1805,2,1,2014
Bengal Grams(Gram),Mangal Wedha,0.3,2101,3000,2400,2,1,2014
Bengal Grams(Gram),Mehekar,10,1600,2670,2400,2,1,2014
Bengal Grams(Gram),Murim,0.3,2900,2900,2900,2,1,2014
Bengal Grams(Gram),Nagpur,0.6,2500,2630,2565,2,1,2014
Bengal Grams(Gram),Pune,13.2,3000,3400,3200,2,1,2014
Bengal Grams(Gram),Raver,0.2,2000,2266,2266,2,1,2014
Bengal Grams(Gram),Savner,2.2,2000,2350,2175,2,1,2014
Bengal Grams(Gram),Selu,3.3,3000,3175,3000,2,1,2014
Bengal Grams(Gram),Shahada,7.1,2000,3100,2846,2,1,2014
Bengal Grams(Gram),Shegaon,0.3,1850,2145,2145,2,1,2014
Bengal Grams(Gram),Shirpur,1.9,1600,2600,1900,2,1,2014
Bengal Grams(Gram),Shrirampur,9.3,2750,3500,3400,2,1,2014
Bengal Grams(Gram),Telhara,7.5,2400,2500,2450,2,1,2014
Bengal Grams(Gram),Tumsar,0.3,2000,2200,2100,2,1,2014
Bengal Grams(Gram),Umared,3.3,1800,2600,2400,2,1,2014
Bengal Grams(Gram),Wardha,0.5,2005,2200,2100,2,1,2014
Black Grams (Urd Beans),Kolhapur(Laxmipuri),5,5800,6400,6100,2,1,2014
Black Grams (Urd Beans),Mumbai,48.8,6500,8000,7250,2,1,2014
Black Grams (Urd Beans),Pune,0.4,5100,5600,5350,2,1,2014
Cowpea (Lobia)(Asparagus),Dhule,0.3,3205,5000,3450,2,1,2014
Cowpea (Lobia)(Asparagus),Kolhapur(Laxmipuri),6.3,5200,5200,5200,2,1,2014
Cowpea (Lobia)(Asparagus),Mumbai,11.6,4500,6500,5500,2,1,2014
Green Gram Dal,Kolhapur(Laxmipuri),8,7600,8000,7800,2,1,2014
Green Gram Dal,Mumbai,40.4,7300,9000,8150,2,1,2014
Green Grams (Moong),Ahmednagar,6.7,5700,6300,6000,2,1,2014
Green Grams (Moong),Akola,4.3,5501,6200,5850,2,1,2014
Green Grams (Moong),Amalner,0.3,5400,5400,5400,2,1,2014
Green Grams (Moong),Dhule,0.3,4750,6100,5400,2,1,2014
Green Grams (Moong),Jalana,3.2,5500,5750,5600,2,1,2014
Green Grams (Moong),Kalamb(Osmanabad),0.1,5500,5500,5500,2,1,2014
Green Grams (Moong),Kolhapur(Laxmipuri),8,5800,7000,6400,2,1,2014
Green Grams (Moong),Majalgaon,0.2,5000,5400,5400,2,1,2014
Green Grams (Moong),Manmad,0.3,5751,6000,5900,2,1,2014
